Business_Name,Industry,Location,Size,Policy_Type,Premium_Amount,Policy_Duration_Years,Renewal_Date,Num_Contacts,Call_Duration_Minutes,Last_Interaction_Outcome,Claims_Filed,Customer_Satisfaction_Score,Discount_Availed,Economic_Trend_Index,Market_Competitiveness,Renewal_Status
Business_3519,Construction,FL,Large,Cyber,14242.201591934852,4,2032-08-20,4,26.510390097281533,Positive,6,2.672343069269834,10,106.97146161722637,5.6118088633695615,1
Business_3520,Retail,IL,Medium,Workers Compensation,32331.174658168013,3,2032-08-21,2,6.32336858707254,Neutral,0,2.401682579379002,15,86.7961140992631,5.326948425669125,1
Business_3521,Construction,TX,Large,Property,29045.311137131874,1,2032-08-22,1,13.140926749203627,Positive,2,3.3289696010701415,15,99.70408501497566,3.8206411148998916,1
Business_3522,Retail,FL,Medium,Workers Compensation,33321.07207815312,2,2032-08-23,2,14.154138220565821,Positive,8,3.0345798421680032,20,107.72969266223097,3.3830864612402856,1
Business_3523,Education,TX,Large,Auto,604.5243022245534,2,2032-08-24,9,13.572801895310446,Negative,2,1.6069287744467315,10,110.25908763424397,6.65925159978276,1
Business_3524,Education,TX,Small,Property,1648.074552729016,2,2032-08-25,9,35.91462105434948,Negative,6,2.5283475624025895,0,99.96002800612055,2.8142325013316936,0
Business_3525,Education,IL,Large,Workers Compensation,30515.172669258787,1,2032-08-26,1,11.556048460457047,Neutral,1,2.478159014950233,10,109.98882151197606,3.8492214223927794,1
Business_3526,Retail,CA,Small,Cyber,33681.87511052035,3,2032-08-27,8,29.334015381261374,Positive,1,4.482493964487039,20,94.163912336219,6.004933216581646,1
Business_3527,Retail,FL,Large,Cyber,1356.5412937795018,3,2032-08-28,6,9.95930488617928,Negative,7,4.695444603283562,15,114.62633252982576,1.1296196079201302,0
Business_3528,Retail,IL,Small,Workers Compensation,35012.31547565768,3,2032-08-29,9,27.57963117714548,Positive,9,2.5837803233089085,10,89.8868264605515,1.4798415155278644,1
Business_3529,Healthcare,TX,Large,Workers Compensation,11980.399029491558,2,2032-08-30,1,3.487836781377842,Positive,6,2.9213597046279225,15,119.42321679305199,9.467497280470106,1
Business_3530,Retail,IL,Large,General Liability,28335.262709736762,1,2032-08-31,8,9.399590396929318,Negative,1,2.178272443234866,15,98.30636707144504,1.726174104596266,1
Business_3531,Technology,NY,Small,Cyber,43290.08834380616,4,2032-09-01,9,49.787179104840675,Positive,1,3.1884305685215204,20,105.07306149147868,7.688147550053265,1
Business_3532,Education,IL,Small,General Liability,28244.32916255267,2,2032-09-02,4,39.620794762248465,Neutral,8,1.8337030816674913,10,118.67099318888992,6.273047362152853,1
Business_3533,Education,FL,Large,Auto,49080.05174730683,4,2032-09-03,2,23.137975173083966,Negative,4,2.7838683178771158,5,95.617299462249,9.921860789131538,1
Business_3534,Retail,TX,Small,Auto,29435.250766809542,4,2032-09-04,6,46.26046188304148,Neutral,9,2.312636829732458,10,107.16932160708356,4.159523705408653,0
Business_3535,Technology,FL,Large,Property,2751.8504583074046,1,2032-09-05,3,4.771518081336527,Neutral,0,1.737279057137116,20,106.2892854963342,2.312602864284247,0
Business_3536,Construction,IL,Large,General Liability,1473.2380811438575,2,2032-09-06,6,43.375510233262524,Positive,7,4.610758723998112,10,100.08326737645142,1.0521565908766903,1
Business_3537,Technology,CA,Small,Property,19958.566748412657,1,2032-09-07,9,43.05703341154076,Negative,6,1.0784919584606656,15,105.20554202074771,7.162316141580039,0
Business_3538,Education,IL,Large,Cyber,40020.84040702449,1,2032-09-08,9,18.126166817658593,Negative,6,4.579689604578017,5,86.21682990125211,2.8676309106386086,1
Business_3539,Retail,IL,Small,Workers Compensation,1306.0907252651705,1,2032-09-09,7,44.23336004157474,Neutral,5,1.4449855157183285,20,103.56353235734552,9.202746862544947,1
Business_3540,Technology,NY,Small,General Liability,2834.104075569622,4,2032-09-10,1,14.276506152668148,Negative,0,2.083241773956835,10,102.25324963152823,9.611516091237403,1
Business_3541,Technology,IL,Small,Property,44641.084384698304,1,2032-09-11,8,22.18216100737851,Positive,8,2.579719827559412,5,103.98854817830794,3.276156643448027,1
Business_3542,Retail,NY,Large,Auto,37006.30846548904,3,2032-09-12,9,41.86506138099803,Positive,9,4.83907572625831,0,109.62613404064359,5.9314572153490275,1
Business_3543,Healthcare,NY,Large,Property,48644.05838196854,1,2032-09-13,7,20.071281537426184,Neutral,8,2.9616043136977988,15,115.92241880252857,3.618876818556626,1
Business_3544,Construction,FL,Small,Auto,16401.12599681422,2,2032-09-14,1,20.630031144489806,Neutral,1,2.427604174624848,20,117.76970267922127,2.008077501444642,1
Business_3545,Technology,IL,Small,Workers Compensation,1144.8151715725373,1,2032-09-15,4,47.58751275158402,Positive,3,2.2272797767716366,0,89.66443481580284,6.1331098092262435,1
Business_3546,Technology,CA,Medium,Property,47875.86067903462,3,2032-09-16,6,47.337709007840736,Positive,5,1.309400463106786,15,116.90888436210571,3.8132188209123643,1
Business_3547,Healthcare,IL,Medium,Property,48796.304300470496,3,2032-09-17,9,21.406240283065323,Neutral,9,3.7891614750620355,20,112.22224494721156,6.136668922595252,1
Business_3548,Technology,CA,Small,Workers Compensation,9712.228669354341,1,2032-09-18,2,6.448631719651161,Negative,9,1.2441475530059725,15,109.5790165060668,1.0366803042536117,1
Business_3549,Technology,TX,Small,Workers Compensation,27468.838262397752,4,2032-09-19,9,34.55472060022896,Negative,2,4.184097389265235,20,100.82886665956525,6.4018439967902365,0
Business_3550,Technology,IL,Small,Auto,46570.12428781431,1,2032-09-20,4,36.153487158827325,Positive,1,3.6782252302735285,0,106.10357995614075,3.4588257034842362,0
Business_3551,Healthcare,IL,Small,Property,41300.67587208255,3,2032-09-21,3,48.91565374176848,Negative,7,2.6157645906332636,0,92.44943909076606,8.650059262900538,0
Business_3552,Technology,CA,Medium,Workers Compensation,22791.99717720687,3,2032-09-22,2,10.547412731909285,Neutral,8,2.311651186853764,10,98.25561320838985,9.893847366685124,0
Business_3553,Education,NY,Small,Cyber,15255.130414937437,3,2032-09-23,9,24.11678393561397,Neutral,0,3.421597137885212,15,102.93031895146476,1.6403493918799632,1
Business_3554,Technology,TX,Small,General Liability,36692.81550376373,1,2032-09-24,4,9.998121749417455,Positive,2,4.783260275358719,10,90.80720901172664,7.456850912726734,1
Business_3555,Retail,NY,Medium,General Liability,10769.357372341112,3,2032-09-25,1,30.608526846591246,Positive,5,3.31531660158806,5,104.46010410679425,2.352061046735165,0
Business_3556,Construction,CA,Medium,Auto,48097.77328468661,4,2032-09-26,6,20.257504598286076,Neutral,5,4.93325912901829,15,92.1626876352464,5.072992529366114,1
Business_3557,Healthcare,NY,Small,Workers Compensation,4232.164525936192,3,2032-09-27,5,24.50113957442474,Positive,4,3.5494382232869124,20,98.9986792649717,8.723656353606088,1
Business_3558,Retail,CA,Medium,Cyber,12751.510541285048,1,2032-09-28,7,36.28931928149827,Negative,9,3.3963035285517287,15,118.4288702868115,8.92460801478303,1
Business_3559,Technology,FL,Large,General Liability,37307.45600231328,3,2032-09-29,8,7.472322470372623,Neutral,9,1.7581783757328782,5,115.04935359614748,7.143217740365246,0
Business_3560,Healthcare,CA,Small,Auto,34642.74539283016,3,2032-09-30,4,29.894957715279183,Negative,9,4.033932524096108,10,114.15060733266986,3.0096726151918642,1
Business_3561,Retail,NY,Medium,Workers Compensation,32458.23828285122,3,2032-10-01,4,23.581558000407455,Positive,8,1.4382366480935986,5,106.91780483557618,8.7405533814106,1
Business_3562,Healthcare,CA,Medium,Cyber,17994.70534461431,4,2032-10-02,5,11.536346372079652,Negative,3,4.854706799632817,20,112.97695634810299,9.26462304487604,0
Business_3563,Retail,CA,Small,Workers Compensation,9664.601293069669,3,2032-10-03,1,10.926622494161892,Neutral,8,2.1225433279598933,0,114.65410744774448,7.680515125232257,1
Business_3564,Healthcare,FL,Small,Auto,4640.398317694965,4,2032-10-04,3,32.69720043918161,Neutral,8,2.250875687346911,20,84.34906729077966,7.182241178658941,1
Business_3565,Education,TX,Small,Cyber,49369.296580964656,4,2032-10-05,4,36.38744725944405,Neutral,6,3.870823748667012,5,95.77097295645635,4.477093537002446,1
Business_3566,Technology,TX,Large,Auto,24144.82381663706,1,2032-10-06,8,29.334910476081767,Negative,7,3.5501848959713773,0,80.51224212180362,9.958277177147744,1
Business_3567,Retail,NY,Small,General Liability,42717.32021621885,4,2032-10-07,8,20.814963892018238,Neutral,4,2.731396940096872,15,113.19179583160607,4.795677695333055,0
Business_3568,Retail,IL,Small,Workers Compensation,16508.732626343546,2,2032-10-08,2,22.869046506675364,Negative,2,3.991790469778546,10,94.89607287015761,6.2041156202682695,1
Business_3569,Education,IL,Small,General Liability,39421.14526001426,4,2032-10-09,2,30.778487616679833,Positive,8,4.1865521807504,10,108.1145005955965,5.9727399774731325,1
Business_3570,Construction,NY,Large,Cyber,41419.01676322445,1,2032-10-10,7,22.87034848408144,Negative,6,3.6457870452282304,0,117.55236806054116,6.4888769902721295,0
Business_3571,Construction,NY,Small,Auto,4998.178653106041,1,2032-10-11,9,26.347687173039823,Neutral,7,1.4217541942214176,15,80.47655687653791,6.12225286871159,1
Business_3572,Retail,IL,Large,Workers Compensation,30441.868950304597,1,2032-10-12,1,26.362411230560582,Neutral,0,1.0751059139306727,10,94.09510900563728,1.5642892319780217,1
Business_3573,Construction,FL,Small,General Liability,4702.039606814831,1,2032-10-13,8,45.624727668406926,Negative,9,1.2242033199187623,20,95.45408515121947,9.947251012085845,1
Business_3574,Technology,FL,Large,Cyber,32256.32724105895,4,2032-10-14,4,31.254426358698446,Positive,2,4.200619645017678,15,83.9552934362488,3.860204854401731,1
Business_3575,Construction,CA,Small,Property,43130.87117860455,4,2032-10-15,7,19.191926929288975,Negative,2,4.5337590902604195,0,88.61653097068256,8.673845086176597,0
Business_3576,Construction,FL,Medium,Auto,29184.893691264573,4,2032-10-16,2,9.71319984225144,Positive,2,4.476617504792841,20,103.5068382508022,1.5666594802347054,0
Business_3577,Construction,TX,Small,Workers Compensation,10948.987410848238,4,2032-10-17,6,7.351751732796982,Neutral,3,2.7324000936569552,15,85.82507843044834,5.106423115530102,1
Business_3578,Retail,FL,Large,General Liability,22973.103914060386,2,2032-10-18,3,28.676147089835027,Positive,7,3.4686045086183426,15,118.16812233890201,5.204704443949097,0
Business_3579,Construction,FL,Large,Auto,37355.96556461443,2,2032-10-19,2,22.808440165144688,Neutral,8,4.804088972332496,5,112.74532127531583,7.720189528005613,0
Business_3580,Construction,IL,Large,Property,40288.13910560442,3,2032-10-20,8,17.031293507907797,Neutral,2,3.2090926008112883,5,111.4201848480938,4.2202695803268915,1
Business_3581,Retail,IL,Large,Property,17463.884294792766,1,2032-10-21,6,10.35475897837709,Negative,5,1.4114658591373646,10,83.17230751934252,1.0651493359570545,1
Business_3582,Retail,TX,Medium,General Liability,33821.32699931602,3,2032-10-22,2,2.5356915039086285,Neutral,9,4.642603765527115,10,114.06983010085374,1.1265975136610353,1
Business_3583,Education,NY,Large,Workers Compensation,9499.74288318123,1,2032-10-23,9,43.091188031158964,Neutral,1,4.900029271976663,20,119.00930428433864,9.931893683783398,1
Business_3584,Healthcare,NY,Large,Workers Compensation,34349.399167805444,1,2032-10-24,6,17.473398469744062,Negative,5,1.693168750946989,5,80.13274417962108,5.097702966310262,1
Business_3585,Education,TX,Small,General Liability,33951.40876299212,1,2032-10-25,3,25.694908068416872,Negative,8,3.323735285393339,20,117.06091598994621,1.4542675566285692,1
Business_3586,Construction,IL,Small,Property,30792.717269501478,3,2032-10-26,1,40.37078705671981,Negative,5,3.6521038095480436,5,99.44770336684338,8.278880465579677,0
Business_3587,Healthcare,CA,Medium,Auto,47899.193535192375,4,2032-10-27,9,33.2724604232058,Neutral,4,1.8923788714482366,20,96.11621707996751,5.269990415720755,0
Business_3588,Education,FL,Small,Cyber,8492.06462798639,3,2032-10-28,1,39.18922916862537,Positive,6,3.814924818119933,20,110.92215537788672,9.535173822317745,1
Business_3589,Healthcare,CA,Large,General Liability,49610.61788458708,3,2032-10-29,9,29.981733513546082,Neutral,9,2.7487968442268613,15,116.25904856089021,8.107233029185647,1
Business_3590,Construction,TX,Small,Workers Compensation,40947.52399361615,4,2032-10-30,5,9.142272600916687,Negative,4,2.1679994268918685,20,114.29048831049178,8.030640871363508,1
Business_3591,Education,CA,Medium,Cyber,16001.580510787393,1,2032-10-31,6,10.211931989606967,Negative,7,1.1137970571245197,20,100.10920226327559,3.4909809009064205,1
Business_3592,Technology,FL,Medium,General Liability,6895.503581721222,4,2032-11-01,6,29.649377849774986,Positive,7,1.0588439494540967,5,100.66558382085967,6.794113611823032,0
Business_3593,Construction,IL,Medium,General Liability,24111.86376417319,1,2032-11-02,3,20.014796535919878,Neutral,3,3.8943362042231393,20,88.28394244627545,2.283820796152642,0
Business_3594,Construction,TX,Large,Property,26059.52657662149,2,2032-11-03,6,20.75055211349051,Negative,0,1.8365421066945222,0,80.88363221904284,6.98767563709857,1
Business_3595,Healthcare,IL,Large,General Liability,3947.515219936457,4,2032-11-04,7,16.442833321680663,Neutral,1,3.935796808803019,10,85.08243988725933,2.9784812773753404,1
Business_3596,Retail,CA,Large,General Liability,48657.346949261824,2,2032-11-05,2,23.93968049672815,Positive,3,3.7082037043903466,15,88.66175440249253,9.912408973982352,0
Business_3597,Construction,FL,Small,Property,5295.971419391687,3,2032-11-06,7,38.65209594898268,Neutral,9,1.912779311207614,10,114.60469192984239,3.24339763875172,0
Business_3598,Construction,NY,Large,Auto,42521.95022745885,1,2032-11-07,7,21.455928590469306,Negative,5,1.9317974722759619,5,102.17956273698206,7.68381316328653,1
Business_3599,Construction,CA,Large,Auto,39544.861367985584,4,2032-11-08,1,26.863566275146688,Neutral,2,3.084221076780868,0,95.00298085463633,1.8223939937931593,1
Business_3600,Healthcare,FL,Small,Property,4920.70744419158,2,2032-11-09,8,16.732009845448363,Neutral,4,1.7357142255543319,10,109.17048417771286,3.7371279836775217,0
Business_3601,Technology,NY,Small,Cyber,45942.005823547166,3,2032-11-10,9,36.796349048641645,Negative,8,3.643587301316028,20,100.61519442497183,7.517560977356978,0
Business_3602,Technology,IL,Small,Property,32942.52814431787,2,2032-11-11,5,37.524320352667615,Positive,8,4.320024472176662,20,115.46683378380979,5.369630936010879,1
Business_3603,Construction,FL,Small,Property,48612.41921482204,3,2032-11-12,4,4.296793580105179,Negative,8,2.116177733321022,10,85.98853303006867,9.909195269687435,1
Business_3604,Construction,CA,Medium,Property,16544.691003489963,1,2032-11-13,1,29.819094639057433,Positive,8,1.3377194020606757,15,86.3428922602432,2.531236108727297,1
Business_3605,Education,NY,Medium,Auto,46690.33841115245,1,2032-11-14,4,33.22191641127942,Positive,9,4.614428758443765,20,83.3627453289128,2.4246793712808543,1
Business_3606,Education,IL,Medium,Property,46827.41443012855,4,2032-11-15,6,25.523810322450267,Negative,3,4.591028264093236,15,95.67700356456623,4.63414524420134,0
Business_3607,Technology,NY,Large,Cyber,42988.32438195398,2,2032-11-16,3,32.81064993271778,Positive,8,2.7062319639147776,20,87.75665589373831,8.204964528876253,1
Business_3608,Education,FL,Medium,Auto,31645.44639505577,4,2032-11-17,9,23.931324092095522,Neutral,7,1.7377892672451902,10,83.6939997340882,4.900353262541296,0
Business_3609,Retail,CA,Large,Cyber,1103.473070956707,2,2032-11-18,6,29.983069468902443,Negative,0,4.556338280226689,15,113.24789459600302,9.858431440781855,0
Business_3610,Retail,CA,Medium,General Liability,16170.17741431221,1,2032-11-19,3,7.251605819011694,Positive,0,2.0640318840217806,10,116.4709101713701,3.6331206333884527,1
Business_3611,Construction,IL,Medium,Auto,42122.221649856154,3,2032-11-20,1,45.05023596588207,Positive,1,4.133090773346294,10,90.45973373775178,5.4950659749152155,1
Business_3612,Construction,FL,Medium,Cyber,16120.700624652454,1,2032-11-21,5,20.08366371804389,Neutral,6,1.8553269585600178,20,85.0845222748826,7.756836516854228,0
Business_3613,Healthcare,IL,Large,Property,22178.390999677435,3,2032-11-22,8,5.1446606379655435,Neutral,0,3.6624825070192575,10,115.26957568031231,8.09874799924685,1
Business_3614,Construction,NY,Large,Auto,7471.84722073181,2,2032-11-23,7,22.925770768768103,Negative,4,1.3541271754083026,5,93.43492140879358,3.2935238934292146,1
Business_3615,Education,TX,Large,Cyber,45026.55345341238,3,2032-11-24,6,6.205956656831365,Neutral,9,1.759673872726475,15,98.43588879893966,5.36387066488104,0
Business_3616,Technology,IL,Small,Cyber,17790.29946957605,2,2032-11-25,2,38.35980265756893,Negative,1,4.886795201733958,15,89.69446457093372,5.356777567315764,0
Business_3617,Construction,IL,Small,Workers Compensation,12380.32856337014,3,2032-11-26,9,7.520165071673951,Negative,4,3.562130245386071,15,85.22119295614638,2.2865631890686395,1
Business_3618,Education,FL,Large,Property,4729.52391081011,3,2032-11-27,4,25.733688700880272,Negative,3,1.2938152252397797,10,101.74033307061856,5.14633599976375,0
Business_3619,Construction,TX,Medium,Workers Compensation,41827.39281309967,1,2032-11-28,2,33.889241758054084,Neutral,2,2.6862919935038887,10,100.00816511082058,4.45390368007989,1
Business_3620,Education,CA,Small,Auto,4498.6959201136,1,2032-11-29,6,15.998669148970299,Positive,6,1.566367241683511,10,89.39674158829187,9.303918086462554,0
Business_3621,Healthcare,IL,Medium,General Liability,47424.39037585439,2,2032-11-30,3,46.67199754462643,Neutral,0,4.32975535978722,5,89.77748707001787,3.208307916172542,1
Business_3622,Construction,CA,Medium,Workers Compensation,15803.03303651309,4,2032-12-01,9,19.41734370209108,Negative,5,2.353757436053253,15,86.65159868636894,9.372218468190542,1
Business_3623,Education,IL,Large,Cyber,41565.09583276881,1,2032-12-02,6,4.6647075922931265,Negative,8,2.7386212297144996,0,94.33081831728593,5.698502296438671,1
Business_3624,Technology,NY,Large,Auto,5352.213630134878,3,2032-12-03,1,40.042512296809136,Positive,3,1.9338562394278287,20,118.64694423118961,9.388237737401544,0
Business_3625,Technology,NY,Large,Auto,8486.896738291969,2,2032-12-04,3,20.082476235305947,Negative,2,1.564717237010751,5,84.28291713792792,7.570393083110929,0
Business_3626,Construction,IL,Medium,Cyber,14820.190913444825,3,2032-12-05,8,7.957510503429983,Neutral,9,3.924359441047318,10,99.24090126375015,8.911331971381705,1
Business_3627,Construction,TX,Medium,General Liability,6157.158918371247,1,2032-12-06,7,22.80941976400119,Neutral,6,1.7456603914635687,20,111.60405158978676,2.6334335079967794,1
Business_3628,Technology,FL,Medium,Property,21480.79036765949,4,2032-12-07,2,6.983034842790907,Positive,1,3.0589795106720366,5,119.94587054221816,3.312396721131132,1
Business_3629,Education,CA,Small,General Liability,47945.33194364934,1,2032-12-08,3,49.804576023804124,Positive,4,4.826288994410011,15,113.21956932455096,8.12898990772055,1
Business_3630,Technology,IL,Large,Auto,46802.81372374019,3,2032-12-09,9,7.785702680668328,Neutral,7,4.002508220779729,10,89.7213699286132,8.342403541871372,1
Business_3631,Construction,TX,Large,Auto,7366.518072094763,4,2032-12-10,9,6.0852279363065485,Neutral,6,2.9127074738383354,15,101.26862831064899,4.769936558966387,1
Business_3632,Healthcare,TX,Medium,Workers Compensation,38102.46868443086,3,2032-12-11,5,43.47216720906258,Neutral,3,4.945034031792023,0,110.96011332684078,4.142699526408632,1
Business_3633,Retail,CA,Large,Workers Compensation,16201.460186551189,1,2032-12-12,2,31.235875087999496,Neutral,2,1.8379344573682794,15,94.52028761159434,9.214010503047133,0
Business_3634,Education,CA,Medium,Auto,42950.12657933517,1,2032-12-13,8,6.3119995523939565,Positive,5,1.0768176765254784,5,100.81722290585509,2.8629068600729095,0
Business_3635,Retail,NY,Medium,Property,28418.846467443545,3,2032-12-14,5,27.68887378605583,Neutral,9,4.936677145990681,20,87.92793009406634,7.730285847419589,0
Business_3636,Education,CA,Small,Cyber,20437.22915576827,2,2032-12-15,4,6.144967179074783,Neutral,0,2.336532078996924,0,80.30117921530024,6.881980926747395,0
Business_3637,Healthcare,IL,Medium,Property,18554.137216708226,3,2032-12-16,2,21.864986364623995,Positive,4,1.100683517994907,15,99.96749338233329,8.478205185822208,1
Business_3638,Retail,IL,Medium,Property,10482.187888716191,2,2032-12-17,5,10.320933989906402,Positive,7,3.8295059117089343,20,96.82060734114748,7.418764330655394,1
Business_3639,Construction,CA,Medium,Auto,16908.612842583014,1,2032-12-18,8,29.630251321468386,Neutral,0,4.1882724400140265,10,118.77848391149199,4.222135405223113,1
Business_3640,Education,FL,Large,Property,21852.04313978587,2,2032-12-19,5,27.03973951994245,Negative,9,1.0514364798362412,20,91.0857540276374,2.9191316014774484,1
Business_3641,Retail,TX,Small,Cyber,40173.29299121212,4,2032-12-20,1,2.8589920727673803,Neutral,4,3.207806779045276,20,101.77434083116906,5.409571314816354,1
Business_3642,Healthcare,TX,Medium,General Liability,33536.09054669847,1,2032-12-21,8,17.197996756638084,Negative,9,1.9323172970754006,20,89.86971776181032,9.91450721316235,1
Business_3643,Healthcare,NY,Medium,Property,37858.99939687776,1,2032-12-22,9,37.18273387800084,Negative,1,4.133801350321992,5,113.98304855762589,8.166755746388652,1
Business_3644,Construction,TX,Small,Workers Compensation,5789.850036024549,3,2032-12-23,6,27.995437316733508,Positive,4,2.677322422539703,5,89.24408535594047,4.16106301365615,1
Business_3645,Education,FL,Medium,Cyber,2444.782515971919,1,2032-12-24,7,44.15099601359196,Positive,4,3.439814515756247,5,106.19839055648545,4.45459097964782,1
Business_3646,Construction,IL,Medium,Cyber,18582.47999861809,1,2032-12-25,5,19.11367589401321,Positive,5,2.9708703151405413,5,81.5523656850621,5.2100698164904795,1
Business_3647,Education,CA,Large,Workers Compensation,14138.181254756477,3,2032-12-26,2,40.46837502006606,Negative,2,1.5332693293824353,5,90.00204767517644,1.7761375408475861,0
Business_3648,Retail,IL,Large,Property,48978.3990886533,1,2032-12-27,1,44.15170057943813,Neutral,8,4.975978638639154,0,94.43870161193925,7.446359436866819,0
Business_3649,Retail,FL,Medium,Workers Compensation,36392.380924221136,3,2032-12-28,2,31.988624947367462,Negative,5,4.567336122793205,15,91.83481068497662,2.5679882309320043,0
Business_3650,Technology,NY,Small,Auto,31327.295536237903,4,2032-12-29,2,9.373913470402817,Positive,2,3.275570953191003,5,113.21182713456417,3.3751855251748313,1
Business_3651,Construction,FL,Medium,Auto,7637.690991498753,3,2032-12-30,3,41.15465402454068,Neutral,0,3.0233721407578398,20,85.40011001120067,2.5124575433364877,0
Business_3652,Education,CA,Large,Workers Compensation,5441.590992590837,1,2032-12-31,6,39.803744136383365,Positive,5,2.1512637874506155,15,86.03022197568936,4.660388578094997,1
Business_3653,Construction,FL,Medium,Property,26430.29464747506,4,2033-01-01,5,26.29464499052341,Positive,8,4.524818539068155,15,82.00867352300237,6.073795454240868,1
Business_3654,Education,NY,Large,General Liability,13786.68826806848,3,2033-01-02,6,9.33397384572302,Neutral,3,3.288928798528591,15,90.16450283914952,3.7909617360014662,1
Business_3655,Technology,IL,Medium,Property,32425.088641753526,1,2033-01-03,5,30.43096575843937,Negative,4,3.945033400521726,10,116.13650332564288,2.2906543475557606,0
Business_3656,Healthcare,TX,Large,Property,13048.258847724914,1,2033-01-04,4,3.1579800847368205,Neutral,2,4.537203946231703,10,95.89500540718667,8.58165440689819,1
Business_3657,Retail,IL,Large,Property,29881.092601711065,1,2033-01-05,3,30.347014460228756,Positive,5,2.03051265291533,20,94.30841162224291,8.092256442973627,0
Business_3658,Technology,NY,Small,Workers Compensation,33160.81149407927,2,2033-01-06,8,28.819475136371942,Positive,6,2.073224193046563,0,83.99781061582414,6.881468948555514,0
Business_3659,Education,FL,Medium,Auto,39990.34359102995,4,2033-01-07,9,18.564914383310402,Positive,4,4.067279860649187,15,99.31158219961638,6.954296718381536,0
Business_3660,Construction,FL,Small,Workers Compensation,40558.071897902315,3,2033-01-08,7,35.60964724961691,Negative,7,2.295781318170471,5,108.47539295182375,1.917630599227417,1
Business_3661,Education,FL,Large,General Liability,48024.39084577804,3,2033-01-09,7,37.23252500774018,Negative,7,1.1595320314743223,20,82.11727601307263,9.70830073378422,0
Business_3662,Healthcare,CA,Small,Auto,18466.016277831295,2,2033-01-10,1,12.367905917457719,Positive,7,3.785057553192719,20,100.58698255533554,2.3667770331015383,0
Business_3663,Retail,FL,Medium,Cyber,35108.34624953715,2,2033-01-11,5,16.211997638838845,Positive,8,3.563655104952205,0,95.01693209637901,3.8465600937992788,1
Business_3664,Retail,TX,Medium,Cyber,23393.78328973506,3,2033-01-12,8,20.789032543009405,Positive,9,4.593310840119489,5,108.69262119019282,8.090531098756676,1
Business_3665,Construction,TX,Large,Cyber,45731.150202561854,2,2033-01-13,8,10.147185554741398,Positive,1,1.0083355300387904,0,113.77979857666452,2.9666394179531195,1
Business_3666,Healthcare,TX,Large,Auto,3404.9837664824986,2,2033-01-14,9,49.322857579887184,Neutral,0,4.680330535799296,20,119.5835367954104,9.553357894646332,1
Business_3667,Technology,FL,Medium,Auto,23720.997257256902,1,2033-01-15,2,31.720296465344532,Positive,5,4.799701364916656,0,107.90924024346162,7.82176468742263,0
Business_3668,Retail,NY,Small,Cyber,15244.373741210187,1,2033-01-16,9,6.371688813809747,Negative,8,3.5610186718416705,5,102.52771749596978,8.660969386502508,0
Business_3669,Construction,CA,Medium,General Liability,14326.52476384239,3,2033-01-17,2,33.796624120658215,Negative,6,2.24928319527341,5,91.57429076721097,5.844154514291447,0
Business_3670,Retail,TX,Large,Cyber,5784.751584296535,1,2033-01-18,3,38.76586371539791,Negative,4,2.226492558620648,20,85.81908726224928,7.622770619931741,1
Business_3671,Technology,FL,Medium,Auto,9882.443059825611,4,2033-01-19,3,19.999943063347054,Neutral,7,4.03876927597045,10,93.81575315125545,5.473914650019822,1
Business_3672,Construction,CA,Medium,General Liability,40315.95719550385,1,2033-01-20,9,37.85933826120529,Neutral,3,4.9563531779996515,5,99.77064218686164,5.196822837439518,0
Business_3673,Healthcare,TX,Small,Cyber,38397.05605831503,3,2033-01-21,8,44.06314220620378,Neutral,5,3.8838860905630677,5,92.95155588266262,1.8082889297616305,1
Business_3674,Education,NY,Small,Cyber,10510.299040543174,2,2033-01-22,9,4.928505757224604,Negative,1,2.2055812591033463,5,89.41482178623026,4.1862495176192915,1
Business_3675,Education,CA,Small,General Liability,22400.863909145002,4,2033-01-23,7,35.9346550547129,Neutral,4,3.112881519065603,15,94.46033608845603,4.491302450676183,1
Business_3676,Healthcare,FL,Small,Auto,24167.9520009923,4,2033-01-24,3,3.383939295287039,Neutral,8,1.5650597100137746,10,85.12632472979365,4.028258895888257,0
Business_3677,Healthcare,CA,Medium,Property,33987.91756052996,4,2033-01-25,1,33.122534141046756,Negative,1,2.185722237855527,5,106.70059733346967,1.6290623308662624,0
Business_3678,Retail,NY,Small,Workers Compensation,24247.75599219023,2,2033-01-26,3,19.6888545871696,Positive,6,2.718247428095479,15,97.4649876184964,5.51448615313373,1
Business_3679,Healthcare,FL,Large,Property,12130.155143338881,1,2033-01-27,3,7.399871458294168,Neutral,7,2.266674031342293,5,85.94617081136809,4.139998084712293,1
Business_3680,Retail,IL,Large,Property,2260.635424546687,3,2033-01-28,4,14.97998241417727,Neutral,7,3.635500568027576,10,82.11235365028577,5.755079235923201,1
Business_3681,Healthcare,TX,Medium,Property,31754.589942704824,1,2033-01-29,5,41.884625399657736,Neutral,7,4.099253207513232,20,116.73480857736777,2.52168721846827,1
Business_3682,Technology,IL,Small,Cyber,15192.753589237105,4,2033-01-30,2,27.20518914917782,Positive,0,3.732722089323703,5,97.85307839765247,5.660924459463712,0
Business_3683,Technology,CA,Medium,General Liability,34003.733058089194,1,2033-01-31,4,9.196837194397004,Positive,2,1.1116221488236349,15,109.15337247658381,3.621750006396379,1
